item_id,timestamp,target,volume_demand,volume_production,price_lag_1d,price_lag_7d,price_lag_30d,month_sin,month_cos,Fill_Level,Avg_Temp,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
323,2016-12-17,31.601249999999997,0.6711720508564376,1.2002182894969,0.09718916577166108,-0.1429158251931687,0.5858355888814033,-0.5000000000000004,0.8660254037844384,0.04272611052422211,-0.5740428033581556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
324,2016-12-18,31.075416666666666,0.7447523318016218,0.7361108756045686,0.06594830302307476,-0.13163951537292506,0.4451973736980692,-0.5000000000000004,0.8660254037844384,0.033106521843523334,-0.5740428033581556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325,2016-12-19,31.575,0.9778904762628827,1.2268266623916322,0.007625863986514395,0.060433628565235764,0.546900428345453,-0.5000000000000004,0.8660254037844384,0.023486933162824564,-0.5740428033581556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326,2016-12-20,30.948333333333338,0.8887561733706285,1.0872631378947535,0.06303680250064769,0.11930536275176164,0.40566012305073895,-0.5000000000000004,0.8660254037844384,0.03606314977234646,-0.5740428033581556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,2016-12-21,29.675,0.8807782801948243,0.5236873653282905,-0.0064694956855539274,0.1831104824846431,0.7721323041777707,-0.5000000000000004,0.8660254037844384,0.048639366381869095,-0.5740428033581556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
328,2016-12-22,29.21666666666667,0.8863455869434073,0.6323382213151134,-0.1477003781702843,0.15994706272889153,0.705450824342362,-0.5000000000000004,0.8660254037844384,0.06121558299139099,0.060178169559746746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329,2016-12-23,28.3925,0.8238425245804547,-0.11214840029543469,-0.19853610157774587,0.12273524032208602,0.7293839062697429,-0.5000000000000004,0.8660254037844384,0.07379179960091288,0.060178169559746746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
330,2016-12-24,28.14125,0.5061616704216464,-1.0053810437155541,-0.2899479751231638,0.09097363432839721,0.7002327100437299,-0.5000000000000004,0.8660254037844384,0.08636801621043477,0.060178169559746746,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,2016-12-25,28.284166666666668,0.3064273664518808,-1.0497805051536262,-0.31781519440925404,0.031679038523612965,0.6555275192737152,-0.5000000000000004,0.8660254037844384,0.09894423281995741,0.1870223641433272,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332,2016-12-26,28.155,0.5905895902893252,-0.8571828413479331,-0.3019636915649272,0.08801360300058338,0.29387205903772956,-0.5000000000000004,0.8660254037844384,0.11152044942947931,0.1870223641433272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333,2016-12-27,28.33458333333333,0.7856749061494498,-0.35193679602913797,-0.31629012270703,0.017348728127053147,0.3530274124808791,-0.5000000000000004,0.8660254037844384,0.09207957671480542,0.1870223641433272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,2016-12-28,30.245833333333337,0.8413479736352757,0.861978914052688,-0.29637176199010673,-0.12623628358405772,0.7295344287975888,-0.5000000000000004,0.8660254037844384,0.07263870400013155,0.1870223641433272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
335,2016-12-29,30.020833333333332,0.7589288757902809,0.5788345224846272,-0.08438679538099075,-0.1779193702601772,0.4852865402808322,-0.5000000000000004,0.8660254037844384,0.05319783128545767,0.1870223641433272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336,2016-12-30,29.312083333333337,0.4861308451097356,-0.05019263007485772,-0.10934251414465432,-0.27085495702869083,0.33968108167860783,-0.5000000000000004,0.8660254037844384,0.03375695857078305,0.1870223641433272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337,2016-12-31,28.238333333333333,0.06267116272785911,-1.0624325255986706,-0.18795302825019228,-0.29918668545205446,0.26908601611922495,-0.5000000000000004,0.8660254037844384,0.014316085856109174,0.1870223641433272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,2017-01-01,29.102500000000003,0.3006878749584963,-0.24563373765067437,-0.30704726390567344,-0.2830709593339552,0.5362133288684466,0.0,1.0,-0.005124786858564704,0.1870223641433272,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
339,2017-01-02,30.993333333333336,1.2717524407241467,1.3477121525820135,-0.21119881813560443,-0.2976361928517707,0.5677227113640352,0.0,1.0,-0.02456565957323858,0.1870223641433272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
340,2017-01-03,30.151666666666667,1.2029933326334064,0.8186750914985166,-0.0014783519328215287,-0.2773858197995824,0.4766064078417611,0.0,1.0,-0.04151540459837239,0.1870223641433272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
341,2017-01-04,30.058333333333337,1.3324188658092166,0.8070404500170941,-0.09483122582652415,-0.061867348360162965,0.40360298183685517,0.0,1.0,-0.0584651496235062,0.1870223641433272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
342,2017-01-05,32.794999999999995,1.9262840506296666,1.9098531599433675,-0.10518322768404327,-0.08723904545571315,0.3789674614461964,0.0,1.0,-0.07541489464864001,0.1870223641433272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,2017-01-06,30.96875,1.694925148531355,1.437841494102895,0.1983522553525089,-0.1671598913066939,0.13973699052427876,0.0,1.0,-0.09236463967377381,0.1870223641433272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
344,2017-01-07,30.194999999999997,0.9260054731626903,0.8340662091533124,-0.004204995279222026,-0.28823926800156724,-0.032912348914126414,0.0,1.0,-0.10931438469890763,0.1870223641433272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
345,2017-01-08,30.743333333333336,0.9485042798167567,1.1461145979442786,-0.09002493924981911,-0.190793157304956,-0.08223356387139304,0.0,1.0,-0.12626412972404144,0.1870223641433272,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
346,2017-01-09,30.455,1.044583367416006,0.8279619353715798,-0.02920692833689155,0.022423067546162863,-0.08163147376001163,0.0,1.0,-0.14321387474917524,0.1870223641433272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
347,2017-01-10,29.834999999999997,1.0084819659226194,0.45280996419595043,-0.06118721978958611,-0.07248587344089336,-0.06958967153239902,0.0,1.0,-0.15983186920120107,-0.06666602502383373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
348,2017-01-11,28.165000000000003,0.9276699256957726,-0.3270240547404431,-0.12995408927167987,-0.08301042927312098,0.1355223597446141,0.0,1.0,-0.17644986365322765,-0.6374649006499459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
349,2017-01-12,28.985416666666666,1.103298365393325,-0.10312242282330046,-0.315180979650867,0.22558458280756302,0.19839060220794577,0.0,1.0,-0.19306785810525348,-0.6374649006499459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
350,2017-01-13,31.4625,1.3693237961116766,1.2573219446602029,-0.22418503475151097,0.01965097471535253,0.26652713314585685,0.0,1.0,-0.2096858525572793,-0.6374649006499459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
351,2017-01-14,30.279583333333335,1.0772984689282952,0.21437807374707624,0.05055894311881611,-0.06759947251878794,0.24179126440330148,0.0,1.0,-0.22630384700930514,-0.6374649006499459,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
352,2017-01-15,30.979166666666668,1.3244983675483468,0.9081783536571691,-0.08064343756644154,-0.0057677070044478305,0.20205331705217824,0.0,1.0,-0.24292184146133172,-0.6374649006499459,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
353,2017-01-16,35.782916666666665,1.9732330910455478,1.9139226757978558,-0.0030496379290523104,-0.03828106698615264,0.16813557411106664,0.0,1.0,-0.25953983591335755,-0.6374649006499459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
354,2017-01-17,31.714583333333337,1.5978129524632965,1.581083234852869,0.5297549576751529,-0.10819418787166726,0.10481576406420032,0.0,1.0,-0.2793958787287209,-0.6374649006499459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
355,2017-01-18,29.762083333333333,1.0931394654500353,0.4371840667803181,0.07851859099292062,-0.2965085618697461,0.16497460102631845,0.0,1.0,-0.299251921544085,-0.6374649006499459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
356,2017-01-19,29.11,0.8512198990038967,0.3181507280365314,-0.1380415907228667,-0.20399583671949242,0.08951264039994242,0.0,1.0,-0.3191079643594483,-0.6374649006499459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
357,2017-01-20,28.737083333333334,0.6467218170946215,-0.005845341916971096,-0.2103669608434827,0.07532775445280848,-0.063819641298334,0.0,1.0,-0.3389640071748117,-0.6374649006499459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
358,2017-01-21,28.76833333333333,0.5253315720095484,-0.0656098343697466,-0.25172875397955363,-0.05806159379583078,-0.11901123484156147,0.0,1.0,-0.358820049990175,-0.6374649006499459,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
359,2017-01-22,29.057916666666667,0.7071586625199557,-0.02671465399127058,-0.24826268192904527,0.020825590321628108,-0.2182557548674748,0.0,1.0,-0.37867609280553916,-0.3203544141909947,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
360,2017-01-23,29.484166666666667,1.2076423207430476,0.6054428953793592,-0.2161437475943305,0.5625113233116122,-0.24851078296435308,0.0,1.0,-0.3985321356209025,-0.3203544141909947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
361,2017-01-24,30.872083333333332,1.3428073454122422,1.277017357930323,-0.16886652482539116,0.10375345212467485,-0.23130104061405557,0.0,1.0,-0.42341963955722683,-0.3203544141909947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
362,2017-01-25,29.793333333333333,1.0044643218772513,0.6355729646866295,-0.014926711488795867,-0.11641649711559512,-0.24685503515805604,0.0,1.0,-0.4483071434935519,-0.3203544141909947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
363,2017-01-26,29.988333333333333,1.0654177215369902,0.21842150296147217,-0.13457551867235795,-0.18994743406843803,-0.22522996532430092,0.0,1.0,-0.4731946474298762,-0.3203544141909947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
364,2017-01-27,30.47791666666667,1.2109138308942764,0.3988367058437925,-0.1129472290771833,-0.2319986727730988,0.004918979750958936,0.0,1.0,-0.4980821513662013,-0.3203544141909947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
365,2017-01-28,29.404583333333335,0.8375025143347079,-0.02363643046031119,-0.05864543361921258,-0.22847482595427288,-0.02217507526117158,0.0,1.0,-0.5229696553025256,-0.4471986087745752,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
366,2017-01-29,28.66875,0.7558869452987865,-0.5182652132613066,-0.17769345498068662,-0.19582051209981513,-0.1075213485493802,0.0,1.0,-0.5478571592388507,-0.4471986087745752,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
367,2017-01-30,30.447916666666668,1.117819278871586,0.6437380830356993,-0.25930789819666633,-0.14775524149102395,-0.23682019996837844,0.0,1.0,-0.572744663175175,-0.4471986087745752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
368,2017-01-31,30.851249999999997,1.2599290882477758,0.9456126821904444,-0.06197286278770111,0.008750541889116292,-0.13275895905141988,0.0,1.0,-0.6008599352763156,-0.4471986087745752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
369,2017-02-01,30.642083333333332,1.3807453841835102,0.9075783609350332,-0.017237426189135298,-0.11289265029676879,0.09493145140236817,0.4999999999999999,0.8660254037844387,-0.6289752073774562,-0.4471986087745752,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
370,2017-02-02,31.385416666666668,1.284034952519989,0.7621714290573502,-0.040437001780540334,-0.09090384614729241,-0.0064203840133773005,0.4999999999999999,0.8660254037844387,-0.6570904794785967,-0.4471986087745752,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
371,2017-02-03,32.18958333333333,1.096697950175933,0.7201458518677293,0.04200929872756148,-0.0356969126523462,-0.017659399425815993,0.4999999999999999,0.8660254037844387,-0.6852057515797365,-0.4471986087745752,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
372,2017-02-04,31.94875,0.8784824835974702,0.0645885863337903,0.13120288616065304,-0.1567293047229682,0.3118845882032001,0.4999999999999999,0.8660254037844387,-0.713321023680877,-0.4471986087745752,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
373,2017-02-05,31.689166666666665,0.8483501532572039,-0.2707551720601126,0.10449102422473251,-0.23970415115026592,0.09197117502141293,0.4999999999999999,0.8660254037844387,-0.7414362957820175,-0.4471986087745752,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
374,2017-02-06,32.69958333333333,1.3046971218961716,0.6195557676696046,0.07569951905850625,-0.039079805598419615,-0.0012022697147453395,0.4999999999999999,0.8660254037844387,-0.7695515678831581,-0.4471986087745752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
375,2017-02-07,32.567083333333336,1.7827393683801314,0.5782345297624912,0.18776918202495566,0.006401310676565133,0.06482694583333493,0.4999999999999999,0.8660254037844387,-0.7929808363678079,-0.4471986087745752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
376,2017-02-08,33.322916666666664,2.045837658436857,1.0476114449535836,0.1730730365307993,-0.017184970697445595,0.03010641607704942,0.4999999999999999,0.8660254037844387,-0.8164101048524569,-2.730394111279024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
377,2017-02-09,35.53625,2.0598420176807135,1.6550910327963546,0.25690576585910374,0.06663559896637049,-0.04455275773415314,0.4999999999999999,0.8660254037844387,-0.8398393733371067,-1.3351079708596385,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
378,2017-02-10,33.5925,1.8815160169812708,1.0410115250100869,0.5023960956231376,0.15731592377083453,-0.24565085493529454,0.4999999999999999,0.8660254037844387,-0.8632686418217558,-1.0814195816924776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
379,2017-02-11,32.18875,1.325531476017156,0.08412747976335376,0.286806414081493,0.13015881095374648,-0.14685790249291755,0.4999999999999999,0.8660254037844387,-0.8866979103064055,-1.0814195816924776,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
380,2017-02-12,31.63875,1.2568297628413485,-0.2378860055430906,0.13111045757263956,0.10088739004536217,0.1514275735202534,0.4999999999999999,0.8660254037844387,-0.9101271787910545,-1.0814195816924776,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
381,2017-02-13,33.415416666666665,1.7326336076428883,0.7070242719010129,0.07010758948368583,0.21482510385408013,0.00898308800277815,0.4999999999999999,0.8660254037844387,-0.9335564472757043,-1.0814195816924776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
382,2017-02-14,32.79666666666667,1.71443941960886,1.1295234948452102,0.2671653391286098,0.19988399334225723,0.0932255294201228,0.4999999999999999,0.8660254037844387,-0.9437727158122312,-1.0814195816924776,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
383,2017-02-15,33.1325,1.591384721990706,1.4154330702631155,0.19853711252853665,0.28511410173360296,0.6716836039290962,0.4999999999999999,0.8660254037844387,-0.9539889843487575,-1.0814195816924776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
384,2017-02-16,31.522499999999997,1.279098989835679,0.361167597549682,0.23578583349800405,0.5346964257550102,0.18178294996902922,0.4999999999999999,0.8660254037844387,-0.9642052528852844,-1.0814195816924776,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
385,2017-02-17,31.351249999999997,1.057784197850789,0.28804674536935426,0.05721380145579277,0.3155131536240119,-0.05333323852512088,0.4999999999999999,0.8660254037844387,-0.9744215214218114,-1.0814195816924776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
386,2017-02-18,30.324583333333333,0.8808356751097585,-0.9031214145514853,0.038219726619004746,0.1572219545223326,-0.13185582388434927,0.4999999999999999,0.8660254037844387,-0.9846377899583383,-1.0814195816924776,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
387,2017-02-19,30.25708333333333,0.4151907302515085,-1.04672836826276,-0.07565229381370915,0.09520225051098938,-0.176761711358157,0.4999999999999999,0.8660254037844387,-0.9948540584948645,-1.0814195816924776,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
388,2017-02-20,30.519583333333333,0.699984298153226,-0.5754471283448875,-0.08313900944280835,0.29554468831732905,-0.17299864816202826,0.4999999999999999,0.8660254037844387,-1.0050703270313914,-1.0814195816924776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
389,2017-02-21,30.349166666666665,0.747794262293115,-0.2838767520268283,-0.0540240042185345,0.22577252130456774,-0.13812759587789772,0.4999999999999999,0.8660254037844387,-1.0237367581241439,-1.0814195816924776,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
390,2017-02-22,29.65125,0.8783102988526686,-0.632342090387447,-0.07292565046730905,0.2636421284508881,-0.0867994138826961,0.4999999999999999,0.8660254037844387,-1.0424031892168963,-1.0814195816924776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
391,2017-02-23,30.88083333333333,0.9962568490417113,-0.30863297347496654,-0.15033459292867093,0.0820935403449549,0.08033076620138664,0.4999999999999999,0.8660254037844387,-1.0610696203096495,-1.0814195816924776,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
392,2017-02-24,31.29375,1.2126356783422916,-0.1508348875531679,-0.013956211314653511,0.06278285977778653,-0.049570175328991724,0.4999999999999999,0.8660254037844387,-1.0797360514024024,-1.0814195816924776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
393,2017-02-25,30.566666666666663,1.021568006527535,-0.8226963031451531,0.031842154046068924,-0.05298725437672106,-0.026088660985145763,0.4999999999999999,0.8660254037844387,-1.0984024824951546,-1.0814195816924776,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
394,2017-02-26,29.98875,0.5705013700624815,-1.0387719430344333,-0.0488017889957684,-0.06059876350538624,0.032865995754211286,0.4999999999999999,0.8660254037844387,-1.117068913587907,-1.0814195816924776,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
395,2017-02-27,30.891666666666666,0.7457854402704309,-0.2719812441444775,-0.11290101478317656,-0.03099845022724469,-0.09638268148883819,0.4999999999999999,0.8660254037844387,-1.1357353446806595,-1.0814195816924776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
396,2017-02-28,30.539583333333336,0.7729906299490714,-0.3059982228255858,-0.012754639670477054,-0.05021516154591113,-0.18499027621369296,0.4999999999999999,0.8660254037844387,-1.1614431495619946,-1.0814195816924776,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
397,2017-03-01,31.298333333333332,0.9614755305918039,0.2145345935876335,-0.051805718106208556,-0.1289144071663657,0.02925345508592716,0.8660254037844386,0.5000000000000001,-1.1871509544433299,-1.0814195816924776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
398,2017-03-02,31.095,1.1620707582855772,0.15714398538330976,0.03235051128014347,0.00973721899838757,0.07782205740396692,0.8660254037844386,0.5000000000000001,-1.2128587593246647,-1.0814195816924776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
399,2017-03-03,31.58458333333333,0.9203233765842401,0.3867846781208844,0.00979793580483321,0.05629898163114635,0.052634621077876004,0.8660254037844386,0.5000000000000001,-1.2385665642060002,-1.208263776276058,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
400,2017-03-04,30.60875,0.7231718437864972,-0.35553675236195464,0.06409973126280354,-0.025689187686880097,0.1421453509698018,0.8660254037844386,0.5000000000000001,-1.264274369087335,-1.208263776276058,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
401,2017-03-05,30.7175,0.950627891669308,-0.36312796462898117,-0.0441341453010828,-0.09085686152304144,0.2389815105501917,0.8660254037844386,0.5000000000000001,-1.2899821739686703,-1.208263776276058,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
402,2017-03-06,32.925000000000004,1.5151642749585659,0.9272998608452464,-0.03207221456531227,0.010958819228914124,0.2099808368520233,0.8660254037844386,0.5000000000000001,-1.3156899788500054,-1.208263776276058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
403,2017-03-07,41.18,1.662898785998272,1.3985811007631188,0.21277111508262636,-0.028743188263195482,0.17872232523617687,0.8660254037844386,0.5000000000000001,-1.3299904845906374,-2.6035499166954437,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
404,2017-03-08,33.3975,1.704854468814909,1.0633156022894945,1.128368707945018,0.05681581249790747,0.30039470191101925,0.8660254037844386,0.5000000000000001,-1.344290990331269,-2.6035499166954437,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
405,2017-03-09,32.3225,1.099395511177823,0.6962504895426559,0.26517812448631833,0.0338873158634108,0.28443931395943245,0.8660254037844386,0.5000000000000001,-1.358591496071901,-2.6035499166954437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
406,2017-03-10,31.74416666666667,0.8371007499301719,0.5637564445109459,0.14594524594881692,0.08909424935835661,0.375455269129809,0.8660254037844386,0.5000000000000001,-1.3728920018125326,-2.6035499166954437,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
407,2017-03-11,31.010833333333338,0.580545480175904,0.2731512738763227,0.08179980586740201,-0.020943740637526805,0.6419804917676506,0.8660254037844386,0.5000000000000001,-1.3871925075531637,-0.4471986087745752,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
408,2017-03-12,29.337083333333336,0.48360546885264705,-0.9370340466722225,0.0004626484154635776,-0.00868075370801109,0.4079179609684169,0.8660254037844386,0.5000000000000001,-1.4014930132937962,-0.4471986087745752,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
409,2017-03-13,31.56125,1.0322434607052295,0.7776668932725177,-0.18518017060978542,0.24024378557388168,0.238881162198295,0.8660254037844386,0.5000000000000001,-1.4157935190344273,-0.4471986087745752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
410,2017-03-14,30.251666666666665,0.6774280965842266,-0.26081616218472736,0.06151173079842405,1.1711031612350462,0.17265124994642223,0.8660254037844386,0.5000000000000001,-1.4361177392241051,-0.4471986087745752,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
411,2017-03-15,30.137916666666666,0.6056844529169262,-0.5096305353905649,-0.08373979526489637,0.2935243494745355,0.38659393619035143,0.8660254037844386,0.5000000000000001,-1.4564419594137827,0.060178169559746746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
